ID,Flight Number,Origin,Destination,Status,Delay
8118,N479AK  ,United States,1742059353,unknown,0
8119,00A50000,United States,1742059445,unknown,0
8120,CHB6301 ,China,1742059353,unknown,0
8121,N631KA  ,United States,1742059445,unknown,0
8122,SWA3835 ,United States,1742059445,unknown,0
8123,N810PV  ,United States,1742059445,unknown,0
8124,DAL994  ,United States,1742059444,unknown,0
8125,N89TW   ,United States,1742059445,unknown,0
8126,DAL8928 ,United States,1742059444,unknown,0
8127,N89TV   ,United States,1742059443,unknown,0
8128,N1885T  ,United States,1742059444,unknown,0
8129,N286BG  ,United States,1742059444,unknown,0
8130,SWR9KF  ,Switzerland,1742059444,unknown,0
8131,ASA1380 ,United States,1742059445,unknown,0
8132,DLA8LA  ,Italy,1742059445,unknown,0
8133,SWR303C ,Switzerland,1742059445,unknown,0
8134,N36CT   ,United States,1742059444,unknown,0
8135,N384GD  ,United States,1742059444,unknown,0
8136,SWA1904 ,United States,1742059222,unknown,0
8137,N727JZ  ,United States,1742059445,unknown,0
8138,UAL670  ,United States,1742059444,unknown,0
8139,AAL1531 ,United States,1742059445,unknown,0
8140,ASA406  ,United States,1742059444,unknown,0
8141,AMX1452 ,Mexico,1742059436,unknown,0
8142,N21271  ,United States,1742059444,unknown,0
8143,N7085R  ,United States,1742059444,unknown,0
8144,RYR7ZL  ,Poland,1742059445,unknown,0
8145,RYR27LJ ,Poland,1742059444,unknown,0
8146,RYR28MN ,Poland,1742059346,unknown,0
8147,RYR39LD ,Poland,1742059445,unknown,0
8148,N318DC  ,United States,1742059445,unknown,0
8149,AAL2337 ,United States,1742059388,unknown,0
8150,SWA1532 ,United States,1742059445,unknown,0
8151,N36BL   ,United States,1742059141,unknown,0
8152,N967TC  ,United States,1742059445,unknown,0
8153,VAR479  ,United States,1742059444,unknown,0
8154,RYR92ML ,Poland,1742059445,unknown,0
8155,FFT1047 ,United States,1742059445,unknown,0
8156,ASA706  ,United States,1742059445,unknown,0
8157,ACA1034 ,Canada,1742059442,unknown,0
8158,N883TX  ,United States,1742059444,unknown,0
8159,MXY523  ,United States,1742059445,unknown,0
8160,RYR59SF ,Poland,1742059444,unknown,0
8161,N727HR  ,United States,1742059445,unknown,0
8162,GCDOK   ,United Kingdom,1742059349,unknown,0
8163,AMX145  ,Mexico,1742059444,unknown,0
8164,SWA3731 ,United States,1742059445,unknown,0
8165,AMX448  ,Mexico,1742059278,unknown,0
8166,KAL082  ,Republic of Korea,1742059438,unknown,0
8167,UPS72   ,United States,1742059444,unknown,0
8168,N4389X  ,United States,1742059443,unknown,0
8169,SBI5237 ,Russian Federation,1742059444,unknown,0
8170,N536JA  ,United States,1742059445,unknown,0
8171,MAA8761 ,Ireland,1742059322,unknown,0
8172,SWA975  ,United States,1742059444,unknown,0
8173,RYR53LW ,Poland,1742059445,unknown,0
8174,RYR53RC ,Poland,1742059444,unknown,0
8175,UAL749  ,United States,1742059444,unknown,0
8176,DAL2695 ,United States,1742059444,unknown,0
8177,RYR4022 ,Poland,1742059445,unknown,0
8178,N361QS  ,United States,1742059445,unknown,0
8179,N589CM  ,United States,1742059430,unknown,0
8180,NKS488  ,United States,1742059445,unknown,0
8181,RYR93ZD ,Poland,1742058802,unknown,0
8182,AAL998  ,United States,1742059235,unknown,0
8183,RYR3DD  ,Poland,1742059444,unknown,0
8184,N4633Q  ,United States,1742059445,unknown,0
8185,KAL259  ,Republic of Korea,1742059423,unknown,0
8186,N313AG  ,United States,1742059444,unknown,0
8187,N654T   ,United States,1742059445,unknown,0
8188,AEH182  ,France,1742059445,unknown,0
8189,N483MP  ,United States,1742059445,unknown,0
8190,FFL807  ,United States,1742059191,unknown,0
8191,MXY743  ,United States,1742059445,unknown,0
8192,SWA3165 ,United States,1742059444,unknown,0
8193,SKW5536 ,United States,1742059445,unknown,0
8194,GOKED   ,United Kingdom,1742058719,unknown,0
8195,AB239   ,Canada,1742059444,unknown,0
8196,,Canada,1742059259,unknown,0
8197,ACA1317 ,Canada,1742059444,unknown,0
8198,RYR89XB ,Ireland,1742059445,unknown,0
8199,S8      ,Spain,,unknown,0
8200,N8072Y  ,United States,1742059302,unknown,0
8201,N439AN  ,United States,1742059444,unknown,0
8202,CAP565  ,United States,1742059130,unknown,0
8203,N79DH   ,United States,1742059444,unknown,0
8204,JTD916  ,Denmark,1742059445,unknown,0
8205,N95785  ,United States,1742059441,unknown,0
8206,DAL2530 ,United States,1742059444,unknown,0
8207,JTD502  ,Denmark,1742059444,unknown,0
8208,SWA2347 ,United States,1742059445,unknown,0
8209,JTD238  ,Denmark,1742059444,unknown,0
8210,JBU1298 ,United States,1742059445,unknown,0
8211,VIR73Q  ,United Kingdom,1742059445,unknown,0
8212,JTD48L  ,Denmark,1742059444,unknown,0
8213,JJA2306 ,Republic of Korea,1742059443,unknown,0
8214,DAL347  ,United States,1742059441,unknown,0
8215,RYR36KC ,Ireland,1742059414,unknown,0
8216,DAL1424 ,United States,1742059444,unknown,0
8217,N603WA  ,United States,1742059445,unknown,0
8218,JTD318  ,Denmark,1742059444,unknown,0
8219,TAX600  ,Thailand,1742059445,unknown,0
8220,N76WC   ,United States,1742059444,unknown,0
8221,,Estonia,1742059441,unknown,0
8222,JTD810  ,Denmark,1742059445,unknown,0
8223,UAL1116 ,United States,1742059444,unknown,0
8224,TAX760  ,Thailand,1742059444,unknown,0
8225,SBI5211 ,Russian Federation,1742059444,unknown,0
8226,SBI2514 ,Russian Federation,1742059445,unknown,0
8227,JTD582  ,Denmark,1742059445,unknown,0
8228,N549RL  ,United States,1742059329,unknown,0
8229,HST3482 ,Lithuania,1742059445,unknown,0
8230,EJA557  ,United States,1742059445,unknown,0
8231,N8831   ,United States,1742059444,unknown,0
8232,EDV4810 ,United States,1742059444,unknown,0
8233,ANE69HZ ,Spain,1742059445,unknown,0
8234,AAR588  ,Republic of Korea,1742059445,unknown,0
8235,VXP221  ,United States,1742059445,unknown,0
8236,N559KW  ,United States,1742059132,unknown,0
8237,MVP438  ,United States,1742059444,unknown,0
8238,ACA609  ,Canada,1742059445,unknown,0
8239,WJA1590 ,Canada,1742059445,unknown,0
8240,JAS123  ,United States,1742059444,unknown,0
8241,DAL549  ,United States,1742059444,unknown,0
8242,FTN1    ,United States,1742059445,unknown,0
8243,SKW5412 ,United States,1742059445,unknown,0
8244,FFL830  ,United States,1742059445,unknown,0
8245,SKW123J ,United States,1742059391,unknown,0
8246,JJA5304 ,Republic of Korea,1742059444,unknown,0
8247,UAL914  ,United States,1742059445,unknown,0
8248,KAL234  ,Republic of Korea,1742059445,unknown,0
8249,RYR57MG ,Ireland,1742059445,unknown,0
8250,N75801  ,United States,1742059223,unknown,0
8251,KAL036  ,Republic of Korea,1742059405,unknown,0
8252,N812TR  ,United States,1742059445,unknown,0
8253,SAS28K  ,Ireland,1742059445,unknown,0
8254,JBU1690 ,United States,1742059445,unknown,0
8255,VJT551  ,Malta,1742059444,unknown,0
8256,CXK537  ,United States,1742059444,unknown,0
8257,DAL2189 ,United States,1742059445,unknown,0
8258,RYR2188 ,Ireland,1742059444,unknown,0
8259,RYR44AJ ,Ireland,1742059445,unknown,0
8260,CFS4695 ,United States,1742059445,unknown,0
8261,RYR8AZ  ,Ireland,1742059444,unknown,0
8262,DAL1658 ,United States,1742059444,unknown,0
8263,RYR91GC ,Ireland,1742059445,unknown,0
8264,RYR7568 ,Ireland,1742059444,unknown,0
8265,03      ,Estonia,1742059376,unknown,0
8266,N333JM  ,United States,1742059445,unknown,0
8267,ASA322  ,United States,1742059444,unknown,0
8268,N75CH   ,United States,1742059389,unknown,0
8269,VJT426  ,Malta,1742059445,unknown,0
8270,UAL2172 ,United States,1742059445,unknown,0
8271,FORUS11 ,Estonia,1742059323,unknown,0
8272,N43337  ,United States,1742059444,unknown,0
8273,SWA1558 ,United States,1742059445,unknown,0
8274,JIA5475 ,United States,1742059444,unknown,0
8275,NOS6588 ,Ireland,1742059445,unknown,0
8276,EXS17MT ,United Kingdom,1742059444,unknown,0
8277,N351TS  ,United States,1742059444,unknown,0
8278,SAS65D  ,Ireland,1742059445,unknown,0
8279,DAL593  ,United States,1742059445,unknown,0
8280,N713FS  ,United States,1742059445,unknown,0
8281,N9877R  ,United States,1742059444,unknown,0
8282,SAS793  ,Denmark,1742059445,unknown,0
8283,VJT516  ,Malta,1742059445,unknown,0
8284,UAL1874 ,United States,1742059445,unknown,0
8285,UAL1544 ,United States,1742059444,unknown,0
8286,N857SP  ,United States,,unknown,0
8287,N15Y    ,United States,1742059444,unknown,0
8288,AFR30K  ,France,1742059444,unknown,0
8289,TKJ82M  ,Turkey,1742059444,unknown,0
8290,N145QS  ,United States,1742059445,unknown,0
8291,AFR226  ,France,1742059445,unknown,0
8292,ASA4    ,United States,1742059444,unknown,0
8293,TKJ41B  ,Turkey,1742059444,unknown,0
8294,AMX676  ,United States,1742059445,unknown,0
8295,FEX860  ,Canada,1742059445,unknown,0
8296,AFR871  ,France,1742059445,unknown,0
8297,,United States,1742059266,unknown,0
8298,UAL1339 ,United States,1742059444,unknown,0
8299,JIA5404 ,United States,1742059444,unknown,0
8300,KAL283  ,Republic of Korea,1742059157,unknown,0
8301,FBU72C  ,France,1742059444,unknown,0
8302,0       ,United States,1742059445,unknown,0
8303,ASA368  ,United States,1742059383,unknown,0
8304,ABF9    ,Finland,1742059444,unknown,0
8305,KAL343  ,Republic of Korea,1742059441,unknown,0
8306,ANE48SW ,Spain,1742059437,unknown,0
8307,AAL2279 ,United States,1742059418,unknown,0
8308,NRL875  ,Canada,1742059445,unknown,0
8309,ACA841  ,Canada,1742059445,unknown,0
8310,VIV9294 ,Mexico,1742059199,unknown,0
8311,EIBMN   ,Ireland,1742059445,unknown,0
8312,JTD166  ,Denmark,1742059445,unknown,0
8313,VXP346  ,United States,1742059445,unknown,0
8314,N763DT  ,United States,1742059445,unknown,0
8315,DENIG   ,Germany,1742059300,unknown,0
8316,,Brazil,,unknown,0
8317,ALK225  ,Sri Lanka,1742059445,unknown,0
8318,UAL1042 ,United States,1742059445,unknown,0
8319,N172RD  ,United States,1742059445,unknown,0
8320,AAL1005 ,United States,1742059445,unknown,0
8321,N365TX  ,United States,1742059445,unknown,0
8322,EXS42EM ,United Kingdom,1742059444,unknown,0
8323,EXS1802 ,United Kingdom,1742059445,unknown,0
8324,UAL2405 ,United States,1742059445,unknown,0
8325,LXJ535  ,United States,1742059445,unknown,0
8326,N43779  ,United States,1742059445,unknown,0
8327,AAL1828 ,United States,1742059364,unknown,0
8328,N855FC  ,United States,1742059281,unknown,0
8329,CMP862  ,Panama,1742059445,unknown,0
8330,IGO1014 ,India,1742059445,unknown,0
8331,UAL220  ,United States,1742059444,unknown,0
8332,AAL1394 ,United States,1742059445,unknown,0
8333,CXK617  ,United States,1742059445,unknown,0
8334,AWC151  ,United Kingdom,1742059444,unknown,0
8335,DAL1353 ,United States,1742059445,unknown,0
8336,DAL464  ,United States,1742059445,unknown,0
8337,EFW8MJ  ,United Kingdom,1742059444,unknown,0
8338,IGO681  ,India,1742059438,unknown,0
8339,ESR948  ,Republic of Korea,1742059443,unknown,0
8340,RPA3431 ,United States,1742059444,unknown,0
8341,HKE624  ,China,1742059442,unknown,0
8342,SRR712  ,Denmark,1742059445,unknown,0
8343,RTY909  ,United States,1742059445,unknown,0
8344,SWA800  ,United States,1742059444,unknown,0
8345,DAL525  ,United States,1742059445,unknown,0
8346,VTM193  ,Mexico,1742059444,unknown,0
8347,BLVE    ,China,1742059279,unknown,0
8348,AMF7117 ,United States,1742059445,unknown,0
8349,ASA902  ,United States,1742059445,unknown,0
8350,JBU2393 ,United States,1742059444,unknown,0
8351,RYR47YA ,Poland,1742059444,unknown,0
8352,RYR8NF  ,Poland,1742059445,unknown,0
8353,AAL3083 ,United States,1742059445,unknown,0
8354,SJI1    ,Poland,1742059445,unknown,0
8355,IGO617  ,India,1742059383,unknown,0
8356,SWA130  ,United States,1742059444,unknown,0
8357,X14     ,Spain,,unknown,0
8358,RYR864  ,Poland,1742059445,unknown,0
8359,RYR9MU  ,Poland,1742059445,unknown,0
8360,RYR659  ,Poland,1742059445,unknown,0
8361,AAL1266 ,United States,1742059445,unknown,0
8362,UAL2601 ,United States,1742059445,unknown,0
8363,AAL3022 ,United States,1742059444,unknown,0
8364,ASA379  ,United States,1742059445,unknown,0
8365,NKS558  ,United States,1742059445,unknown,0
8366,IGO348  ,India,1742059389,unknown,0
8367,IGO1031 ,India,1742059444,unknown,0
8368,IGO6355 ,India,1742059445,unknown,0
8369,N737TQ  ,United States,1742059444,unknown,0
8370,FSF561V ,Finland,1742059445,unknown,0
8371,CMP349  ,Panama,1742059443,unknown,0
8372,DAL8801 ,United States,1742059445,unknown,0
8373,FDY342  ,United States,1742059442,unknown,0
8374,RYR416  ,Poland,1742059444,unknown,0
8375,EJA638  ,United States,1742059255,unknown,0
8376,RYR503W ,Poland,1742059445,unknown,0
8377,N30W    ,United States,1742059445,unknown,0
8378,SWA2517 ,United States,1742059445,unknown,0
8379,CKS963  ,United States,1742059444,unknown,0
8380,RYR464B ,Poland,1742059445,unknown,0
8381,ENY3845 ,United States,1742059444,unknown,0
8382,EJM858  ,United States,1742059445,unknown,0
8383,DAL725  ,United States,1742059445,unknown,0
8384,RYR8KV  ,Poland,1742059445,unknown,0
8385,CPA873  ,China,1742059444,unknown,0
8386,BRU775  ,Belarus,1742059146,unknown,0
8387,CPA828  ,China,1742059432,unknown,0
8388,DAL2766 ,United States,1742059444,unknown,0
8389,PDT5968 ,United States,1742059445,unknown,0
8390,KPO53   ,United States,1742059444,unknown,0
8391,KAL626  ,Republic of Korea,1742059445,unknown,0
8392,IGO975  ,India,1742059440,unknown,0
8393,EJA874  ,United States,1742059444,unknown,0
8394,SWA2614 ,United States,1742059445,unknown,0
8395,DAL175  ,United States,1742059251,unknown,0
8396,DAL376  ,United States,1742059444,unknown,0
8397,AAL1476 ,United States,1742059445,unknown,0
8398,N25CW   ,United States,1742059445,unknown,0
8399,,India,,unknown,0
8400,N735ZA  ,United States,1742059439,unknown,0
8401,N888ET  ,United States,1742059445,unknown,0
8402,N53W    ,United States,1742059444,unknown,0
8403,NDU732  ,United States,1742059435,unknown,0
8404,AAL2144 ,United States,1742059208,unknown,0
8405,AHK783  ,China,1742059164,unknown,0
8406,,Republic of Korea,,unknown,0
8407,UAL354  ,United States,1742059444,unknown,0
8408,BRU8742 ,Belarus,1742059445,unknown,0
8409,N6050F  ,United States,1742059444,unknown,0
8410,SKW5816 ,United States,1742059445,unknown,0
8411,SKW5928 ,United States,1742059445,unknown,0
8412,CPA315  ,China,1742059442,unknown,0
8413,UAL1622 ,United States,1742059444,unknown,0
8414,CPA219  ,China,1742059444,unknown,0
8415,CPA872  ,China,1742059443,unknown,0
8416,IGO6505 ,India,1742059378,unknown,0
8417,N815CE  ,United States,1742059445,unknown,0
8418,N710JS  ,United States,1742059445,unknown,0
8419,UPS36   ,United States,1742059444,unknown,0
8420,DAL1447 ,United States,1742059444,unknown,0
8421,FFT90   ,United States,1742059445,unknown,0
8422,AHK326  ,China,1742059419,unknown,0
8423,SWA1827 ,United States,1742059445,unknown,0
8424,SLI2609 ,Mexico,1742059445,unknown,0
8425,N64JP   ,United States,1742059444,unknown,0
8426,,United States,1742059443,unknown,0
8427,DAL2800 ,United States,1742059445,unknown,0
8428,UAL2273 ,United States,1742059445,unknown,0
8429,CMP704  ,Panama,1742059445,unknown,0
8430,IGO1464 ,India,1742059445,unknown,0
8431,LOT2MD  ,Poland,1742059445,unknown,0
8432,JIA5363 ,United States,1742059445,unknown,0
8433,LOT516  ,Poland,1742059444,unknown,0
8434,IGO21PE ,India,1742059444,unknown,0
8435,CMP239  ,Panama,1742059164,unknown,0
8436,N442SA  ,United States,1742059445,unknown,0
8437,ESR781  ,Republic of Korea,1742059416,unknown,0
8438,AIC2807 ,India,1742059444,unknown,0
8439,ASI963  ,United States,1742059444,unknown,0
8440,SKW5934 ,United States,1742059307,unknown,0
8441,BRU8213 ,Belarus,1742059222,unknown,0
8442,N25AG   ,United States,1742059444,unknown,0
8443,AAL2780 ,United States,1742059445,unknown,0
8444,SKW3707 ,United States,1742059445,unknown,0
8445,N6444C  ,United States,1742059445,unknown,0
8446,AIC540  ,India,1742059444,unknown,0
8447,ASI67   ,United States,1742059444,unknown,0
8448,DAL508  ,United States,1742059444,unknown,0
8449,AIC2453 ,India,1742059445,unknown,0
8450,UAL1742 ,United States,1742059434,unknown,0
8451,AAL2765 ,United States,1742059190,unknown,0
8452,,Germany,1742059403,unknown,0
8453,ENY4134 ,United States,1742059445,unknown,0
8454,N104WP  ,United States,1742059445,unknown,0
8455,N911ZR  ,United States,1742059405,unknown,0
8456,UPS5973 ,United States,1742059254,unknown,0
8457,IGO303V ,India,1742059444,unknown,0
8458,SWA2263 ,United States,1742059445,unknown,0
8459,EXS54LP ,United Kingdom,1742059444,unknown,0
8460,DAL2651 ,United States,1742059445,unknown,0
8461,N51467  ,United States,1742059353,unknown,0
8462,EJA951  ,United States,1742059445,unknown,0
8463,FDX2    ,United States,1742059445,unknown,0
8464,CMP393  ,Panama,1742059445,unknown,0
8465,CPA806  ,China,1742059445,unknown,0
8466,AXB1241 ,India,1742059444,unknown,0
8467,SWA2628 ,United States,1742059445,unknown,0
8468,CMP228  ,Panama,1742059444,unknown,0
8469,DLH1911 ,Germany,1742059445,unknown,0
8470,IGO2326 ,India,1742059444,unknown,0
8471,LTC101  ,Ireland,1742059445,unknown,0
8472,IGO7253 ,India,1742059444,unknown,0
8473,VJT405  ,Malta,1742059445,unknown,0
8474,DLH6HT  ,Germany,1742059444,unknown,0
8475,AEE519  ,Greece,1742059445,unknown,0
8476,DLH5YY  ,Germany,1742059445,unknown,0
8477,WJA2286 ,Canada,1742059444,unknown,0
8478,DLH9MC  ,Germany,1742059444,unknown,0
8479,ACA107  ,Canada,1742059445,unknown,0
8480,N460TT  ,United States,1742059444,unknown,0
8481,N5178R  ,United States,1742059445,unknown,0
8482,AAL2548 ,United States,1742059445,unknown,0
8483,N4856T  ,United States,1742059445,unknown,0
8484,SWA1809 ,United States,1742059444,unknown,0
8485,FFT2667 ,United States,1742059444,unknown,0
8486,N5178S  ,United States,1742059445,unknown,0
8487,SVA035  ,Saudi Arabia,1742059443,unknown,0
8488,ITY9929 ,Ireland,1742059445,unknown,0
8489,ITY112  ,Ireland,1742059445,unknown,0
8490,N243EA  ,United States,1742059445,unknown,0
8491,ABX1152 ,United States,1742059435,unknown,0
8492,QXE2220 ,United States,1742059444,unknown,0
8493,DAL2597 ,United States,1742059445,unknown,0
8494,N861SL  ,United States,1742059166,unknown,0
8495,N320CJ  ,United States,1742059445,unknown,0
8496,N27PF   ,United States,1742059445,unknown,0
8497,SWA1163 ,United States,1742059444,unknown,0
8498,JES3734 ,Argentina,1742059445,unknown,0
8499,,Argentina,,unknown,0
8500,UAL1069 ,United States,1742059445,unknown,0
8501,EJU15BZ ,Austria,1742059444,unknown,0
8502,IGO74AP ,India,1742059443,unknown,0
8503,ICE50R  ,Iceland,1742059444,unknown,0
8504,AAL3103 ,United States,1742059444,unknown,0
8505,SWA3497 ,United States,1742059445,unknown,0
8506,N74737  ,United States,1742059330,unknown,0
8507,EJA590  ,United States,1742059445,unknown,0
8508,DAL1767 ,United States,1742059444,unknown,0
8509,ABD4101 ,Iceland,1742059444,unknown,0
8510,SVA973  ,Saudi Arabia,1742059301,unknown,0
8511,OUA17   ,United States,1742059444,unknown,0
8512,ESW133  ,Azerbaijan,1742059442,unknown,0
8513,FAD761  ,Saudi Arabia,1742059444,unknown,0
8514,N4856Z  ,United States,1742059445,unknown,0
8515,VLG6575 ,Spain,1742059445,unknown,0
8516,GAF712  ,Germany,1742059445,unknown,0
8517,UAL1752 ,United States,1742059444,unknown,0
8518,OOKOK   ,Belgium,1742059444,unknown,0
8519,N566NS  ,United States,1742059445,unknown,0
8520,N610AM  ,United States,1742059274,unknown,0
8521,AAL1745 ,United States,1742059445,unknown,0
8522,DAL801  ,United States,1742059445,unknown,0
8523,CMP809  ,Panama,1742059445,unknown,0
8524,SWA2675 ,United States,1742059445,unknown,0
8525,MSR732  ,Egypt,1742059339,unknown,0
8526,MSR778  ,Egypt,1742059445,unknown,0
8527,FFT4195 ,United States,1742059445,unknown,0
8528,VLG83DP ,Spain,1742059445,unknown,0
8529,UAL583  ,United States,1742059443,unknown,0
8530,UAL879  ,United States,1742059444,unknown,0
8531,UAL1768 ,United States,1742059445,unknown,0
8532,JBU2661 ,United States,1742059445,unknown,0
8533,ADS175  ,Canada,1742059444,unknown,0
8534,EJA846  ,United States,1742059435,unknown,0
8535,N83447  ,United States,1742059445,unknown,0
8536,IGO1641 ,India,1742059445,unknown,0
8537,GRVNA   ,United Kingdom,1742059443,unknown,0
8538,LXJ561  ,United States,1742059445,unknown,0
8539,MSR986  ,Egypt,1742059444,unknown,0
8540,JRE841  ,United States,1742059269,unknown,0
8541,ASA420  ,United States,1742059444,unknown,0
8542,ASA929  ,United States,1742059445,unknown,0
8543,VLG40FW ,Spain,1742059445,unknown,0
8544,DAL1271 ,United States,1742059445,unknown,0
8545,AAL1331 ,United States,1742059445,unknown,0
8546,N4802J  ,United States,1742059444,unknown,0
8547,N7874N  ,United States,1742059444,unknown,0
8548,IBE325Y ,Spain,1742059390,unknown,0
8549,CGGHE   ,Canada,1742059445,unknown,0
8550,SVA122  ,Saudi Arabia,1742059445,unknown,0
8551,DAL588  ,United States,1742059238,unknown,0
8552,MSR906  ,Egypt,1742059445,unknown,0
8553,ASA1192 ,United States,1742059445,unknown,0
8554,SWA3124 ,United States,1742059445,unknown,0
8555,N10CN   ,United States,1742059445,unknown,0
8556,N442KA  ,United States,1742059444,unknown,0
8557,SWA3253 ,United States,1742059198,unknown,0
8558,CPT8762 ,United States,1742059444,unknown,0
8559,SWA4753 ,United States,1742059445,unknown,0
8560,EJU57FE ,Austria,1742059445,unknown,0
8561,SKW4969 ,United States,1742059445,unknown,0
8562,SAA578  ,South Africa,1742059444,unknown,0
8563,SWA883  ,United States,1742059444,unknown,0
8564,SWA2666 ,United States,1742059445,unknown,0
8565,N440LN  ,United States,1742059445,unknown,0
8566,N602UK  ,United States,1742059445,unknown,0
8567,N109TW  ,United States,1742059444,unknown,0
8568,N104MT  ,United States,1742059304,unknown,0
8569,SWA2765 ,United States,1742059445,unknown,0
8570,ASA1340 ,United States,1742059445,unknown,0
8571,NKS553  ,United States,1742059445,unknown,0
8572,APJ809  ,Japan,1742059445,unknown,0
8573,N122WY  ,United States,1742059445,unknown,0
8574,FFT4578 ,United States,1742059403,unknown,0
8575,AAL1992 ,United States,1742059444,unknown,0
8576,N9643Y  ,United States,1742059445,unknown,0
8577,EJA929  ,United States,1742059445,unknown,0
8578,RPA4502 ,United States,1742059423,unknown,0
8579,LXJ538  ,United States,1742059445,unknown,0
8580,SWA1510 ,United States,1742059445,unknown,0
8581,MSR736  ,Egypt,1742059442,unknown,0
8582,BNJ2270 ,Belgium,1742059445,unknown,0
8583,AXY475J ,Malta,1742059445,unknown,0
8584,SWA1748 ,United States,1742059445,unknown,0
8585,EWG6CL  ,Germany,1742059445,unknown,0
8586,DAL1510 ,United States,1742059445,unknown,0
8587,N961WG  ,United States,1742059430,unknown,0
8588,ENY3432 ,United States,1742059445,unknown,0
8589,N245AA  ,United States,1742059444,unknown,0
8590,RPA4758 ,United States,1742059443,unknown,0
8591,GCBIY   ,United Kingdom,1742059445,unknown,0
8592,AAL2809 ,United States,1742059445,unknown,0
8593,N340MM  ,United States,1742059445,unknown,0
8594,UAL716  ,United States,1742059445,unknown,0
8595,IGO7052 ,India,1742059444,unknown,0
8596,DLH2MA  ,Germany,1742059445,unknown,0
8597,SWA2965 ,United States,1742059444,unknown,0
8598,N940EM  ,United States,1742059445,unknown,0
8599,IGO6919 ,India,1742059445,unknown,0
8600,GTI592  ,United States,1742059443,unknown,0
8601,EWG586  ,Germany,1742059445,unknown,0
8602,EWG1KC  ,Germany,1742059444,unknown,0
8603,MSR752  ,Egypt,1742059189,unknown,0
8604,MSR621  ,Egypt,1742059445,unknown,0
8605,SWA865  ,United States,1742059445,unknown,0
8606,SKW3953 ,United States,1742059445,unknown,0
8607,N712WP  ,United States,1742059444,unknown,0
8608,N23MY   ,United States,1742059445,unknown,0
8609,SWA203  ,United States,1742059445,unknown,0
8610,,Panama,1742059433,unknown,0
8611,AAL1298 ,United States,1742059132,unknown,0
8612,DAL527  ,United States,1742059445,unknown,0
8613,RVP422  ,Germany,1742059445,unknown,0
8614,DAL2884 ,United States,1742059445,unknown,0
8615,N201TH  ,United States,1742059444,unknown,0
8616,QTR1035 ,Qatar,1742059444,unknown,0
8617,DAL862  ,United States,1742059445,unknown,0
8618,RYR69DE ,Malta,1742059445,unknown,0
8619,EXS22YM ,United Kingdom,1742059445,unknown,0
8620,WJA2224 ,Canada,1742059445,unknown,0
8621,EVC7    ,United States,1742059445,unknown,0
8622,EDV5068 ,United States,1742059442,unknown,0
8623,N708CA  ,United States,1742059445,unknown,0
8624,SLI2708 ,Mexico,1742059444,unknown,0
8625,EWG9545 ,Malta,1742059255,unknown,0
8626,UAL1098 ,United States,1742059445,unknown,0
8627,AAY212  ,United States,1742059444,unknown,0
8628,WZZ89DL ,Malta,1742059445,unknown,0
8629,QQE890  ,Qatar,1742059445,unknown,0
8630,IBE0810 ,Spain,1742059218,unknown,0
8631,N3265A  ,United States,1742059445,unknown,0
8632,TOM8KE  ,United Kingdom,1742059445,unknown,0
8633,WZZ1323 ,Malta,1742059445,unknown,0
8634,,United States,1742059441,unknown,0
8635,N1495U  ,United States,1742059445,unknown,0
8636,AAE117  ,Malta,1742059445,unknown,0
8637,BAW5PQ  ,United Kingdom,1742059445,unknown,0
8638,OXF3966 ,United States,1742059445,unknown,0
8639,N2210A  ,United States,1742059304,unknown,0
8640,N170RB  ,United States,1742059445,unknown,0
8641,QTR8228 ,Qatar,1742059445,unknown,0
8642,OUA14   ,United States,1742059443,unknown,0
8643,EDW348W ,Switzerland,1742059445,unknown,0
8644,QTR65R  ,Qatar,1742059431,unknown,0
8645,EDW317  ,Switzerland,1742059445,unknown,0
8646,NKS601  ,United States,1742059444,unknown,0
8647,DAL790  ,United States,1742059445,unknown,0
8648,AFR694T ,France,1742059444,unknown,0
8649,N347GA  ,United States,1742059398,unknown,0
8650,AAL3096 ,United States,1742059445,unknown,0
8651,SWA496  ,United States,1742059445,unknown,0
8652,AFR264  ,France,1742059418,unknown,0
8653,OXF2880 ,United States,1742059444,unknown,0
8654,AFR178  ,France,1742059443,unknown,0
8655,PDT5681 ,United States,1742059445,unknown,0
8656,N5142L  ,United States,1742059444,unknown,0
8657,N212BS  ,United States,1742059444,unknown,0
8658,PGT1620 ,Turkey,1742059445,unknown,0
8659,PGT950  ,Turkey,1742059445,unknown,0
8660,SWR8KB  ,Switzerland,1742059445,unknown,0
8661,EDW104  ,Switzerland,1742059444,unknown,0
8662,,Switzerland,1742059384,unknown,0
8663,IGO319  ,India,1742059443,unknown,0
8664,UPS76   ,United States,1742059445,unknown,0
8665,N4670G  ,United States,1742059378,unknown,0
8666,MSR786  ,Egypt,1742059444,unknown,0
8667,MSR727  ,Egypt,1742059444,unknown,0
8668,ENY4216 ,United States,1742059445,unknown,0
8669,PGT51A  ,Turkey,1742059444,unknown,0
8670,ASP501  ,Canada,1742059445,unknown,0
8671,N8397L  ,United States,1742059445,unknown,0
8672,PGT76LH ,Turkey,1742059445,unknown,0
8673,PGT1772 ,Turkey,1742059445,unknown,0
8674,AAL1671 ,United States,1742059445,unknown,0
8675,DAL1585 ,United States,1742059205,unknown,0
8676,IBE09MC ,Spain,1742059444,unknown,0
8677,AAL2730 ,United States,1742059444,unknown,0
